"Dist Code","Year","State Code","State Name","Dist Name","JANUARY RAINFALL (Millimeters)","FEBRUARY RAINFALL (Millimeters)","MARCH RAINFALL (Millimeters)","APRIL RAINFALL (Millimeters)","MAY RAINFALL (Millimeters)","JUNE RAINFALL (Millimeters)","JULY RAINFALL (Millimeters)","AUGUST RAINFALL (Millimeters)","SEPTEMBER RAINFALL (Millimeters)","OCTOBER RAINFALL (Millimeters)","NOVEMBER RAINFALL (Millimeters)","DECEMBER RAINFALL (Millimeters)","ANNUAL RAINFALL (Millimeters)"
"1073","2014","7","Maharashtra","Hingoli","0.0","24.0","80.2","8.3","0.0","18.6","87.5","160.9","160.1","6.7","0.0","0.0","546.3"
"1073","2015","7","Maharashtra","Hingoli","20.0","7.5","35.8","39.8","9.5","164.1","44.0","170.2","192.2","6.8","0.0","0.0","689.9"
"1073","2016","7","Maharashtra","Hingoli","0.0","-1.0","13.6","2.5","1.8","171.5","321.8","80.8","226.5","115.3","0.0","-1.0","933.8"
"1073","2017","7","Maharashtra","Hingoli","0.0","0.0","0.0","0.0","2.8","231.0","99.4","220.2","62.4","71.4","0.0","0.0","687.2"
"1074","1998","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","130.1","272.2","175.4","355.2","81.7","5.9","0.6","1021.1"
"1074","1999","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","130.1","176.8","62.0","92.3","112.7","0.0","0.0","573.9"
"1074","2000","7","Maharashtra","Nandurbar","0.0","0.0","0.0","2.9","0.0","147.3","210.7","63.6","35.3","7.0","0.0","0.3","467.1"
"1074","2001","7","Maharashtra","Nandurbar","0.8","5.1","0.0","0.0","0.0","348.2","228.9","147.9","43.9","63.9","0.0","0.0","838.7"
"1074","2002","7","Maharashtra","Nandurbar","0.0","0.0","1.2","2.2","0.0","260.7","61.7","201.2","202.2","0.0","2.5","0.0","731.7"
"1074","2003","7","Maharashtra","Nandurbar","0.0","1.3","0.0","19.5","0.0","380.3","296.7","287.3","135.8","0.0","0.0","0.0","1120.9"
"1074","2004","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","4.7","124.2","253.0","571.0","98.1","42.6","0.0","0.0","1093.6"
"1074","2005","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.5","0.0","357.0","393.1","211.9","243.5","0.5","0.0","0.0","1206.5"
"1074","2006","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","164.3","591.2","604.9","191.6","34.3","4.5","0.0","1590.8"
"1074","2007","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","169.3","598.0","206.7","118.2","0.0","29.8","0.0","1122.0"
"1074","2008","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","78.9","263.3","345.2","321.3","29.8","0.0","0.0","1038.5"
"1074","2009","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","27.3","310.0","152.8","112.5","65.0","0.0","0.0","667.6"
"1074","2012","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","25.1","227.0","266.5","206.8","7.8","0.0","0.0","733.2"
"1074","2013","7","Maharashtra","Nandurbar","0.0","4.0","0.0","3.8","0.0","156.9","428.2","258.7","438.8","61.5","0.0","0.0","1351.9"
"1074","2014","7","Maharashtra","Nandurbar","6.0","2.6","3.0","0.0","0.2","10.6","283.9","143.6","139.6","13.0","8.1","1.6","612.2"
"1074","2015","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","160.0","290.1","31.5","222.2","3.1","1.0","0.0","707.9"
"1074","2016","7","Maharashtra","Nandurbar","0.0","0.0","1.9","0.0","0.4","51.3","258.4","224.8","162.6","60.4","0.0","-1.0","759.8"
"1074","2017","7","Maharashtra","Nandurbar","0.0","0.0","0.0","0.0","0.0","141.8","339.2","153.5","99.8","35.7","0.0","26.8","796.8"
"1075","1998","7","Maharashtra","Washim","0.0","0.0","0.0","2.7","3.8","171.1","282.4","213.0","223.1","45.1","60.6","0.0","1001.8"
"1075","1999","7","Maharashtra","Washim","0.0","4.0","0.0","0.0","6.7","276.0","248.2","286.3","201.1","98.0","0.0","0.0","1120.3"
"1075","2000","7","Maharashtra","Washim","14.6","0.0","0.0","0.0","0.0","211.9","603.0","287.5","58.6","17.1","0.0","7.1","1199.8"
"1075","2001","7","Maharashtra","Washim","1.2","0.0","44.3","17.7","11.9","300.9","153.8","271.0","60.6","255.8","0.5","0.0","1117.7"
"1075","2002","7","Maharashtra","Washim","2.0","0.0","0.2","16.4","0.0","431.7","141.9","421.1","298.6","47.8","0.5","0.0","1360.2"
"1075","2003","7","Maharashtra","Washim","0.0","0.2","7.6","0.0","0.7","147.9","355.5","201.5","72.4","18.8","2.7","2.1","809.4"
"1075","2004","7","Maharashtra","Washim","34.1","0.0","1.8","0.0","30.0","100.2","193.2","97.4","85.6","44.0","37.5","0.0","623.8"
"1075","2005","7","Maharashtra","Washim","46.8","2.5","15.7","18.9","0.0","75.8","417.6","184.8","183.3","107.4","0.0","0.0","1052.8"
"1075","2006","7","Maharashtra","Washim","0.0","0.0","104.2","0.0","38.8","107.1","205.8","480.2","185.1","37.1","41.3","0.0","1199.6"
"1075","2007","7","Maharashtra","Washim","0.0","0.0","7.0","0.0","102.9","267.4","212.2","168.6","1.0","15.1","0.0","0.0","774.2"
"1075","2008","7","Maharashtra","Washim","0.0","0.0","9.5","0.0","0.0","136.4","161.0","110.3","209.7","38.1","0.0","5.2","670.2"
"1075","2009","7","Maharashtra","Washim","0.0","0.0","5.0","0.0","11.6","75.1","171.9","123.6","107.2","31.7","0.0","0.0","526.1"
"1075","2012","7","Maharashtra","Washim","0.0","0.0","0.0","10.8","7.0","153.1","328.5","156.6","155.3","51.6","0.4","0.0","863.3"
"1075","2013","7","Maharashtra","Washim","6.4","23.7","3.6","3.8","0.0","463.6","305.6","261.6","148.1","113.4","0.0","0.0","1329.8"
"1075","2014","7","Maharashtra","Washim","0.9","5.4","97.9","7.2","4.8","59.1","190.1","161.2","154.6","20.7","0.3","0.0","702.2"
"1075","2015","7","Maharashtra","Washim","14.2","4.3","81.6","39.7","0.7","201.1","73.5","248.4","132.1","3.8","0.0","0.0","799.4"
"1075","2016","7","Maharashtra","Washim","0.0","4.6","20.6","0.0","11.1","157.5","371.8","113.7","156.2","68.1","0.0","0.0","903.6"
"1075","2017","7","Maharashtra","Washim","0.0","0.0","1.3","0.0","0.0","207.2","178.2","109.8","97.2","84.6","0.0","0.0","678.3"
"1076","1993","7","Maharashtra","Mumbai sub","3.1","1.3","0.8","2.5","17.3","476.6","725.9","414.8","295.7","75.7","15.7","0.8","2030.2"
"1076","1997","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"1076","1998","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"1076","1999","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"1076","2000","7","Maharashtra","Mumbai sub","0.6","1.1","0.1","0.5","13.9","544.4","846.9","552.6","320.9","69.7","14.2","4.0","2368.9"
"1076","2012","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","290.7","627.9","377.4","563.9","197.7","0.0","0.0","2057.6"
"1076","2013","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","1029.8","956.1","256.3","190.7","85.3","0.0","0.0","2518.2"
"1076","2014","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","0.0","87.3","1468.7","458.0","285.8","23.4","5.8","1.5","2330.5"
"1076","2015","7","Maharashtra","Mumbai sub","0.0","0.0","13.0","0.0","0.0","1106.7","359.1","153.9","203.5","31.3","1.6","0.0","1869.1"
"1076","2016","7","Maharashtra","Mumbai sub","0.0","0.0","10.0","0.0","0.0","695.2","926.0","561.7","711.6","78.7","0.0","0.0","2983.2"
"1076","2017","7","Maharashtra","Mumbai sub","0.0","0.0","0.0","0.0","3.5","523.2","869.6","950.3","603.2","83.6","0.0","75.8","3109.2"
"2027","1990","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","415.7","802.4","423.5","139.2","47.9","0.0","0.0","1828.7"
"2027","1991","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","1992","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","1993","7","Maharashtra","Mumbai City","7.2","3.3","2.3","4.0","35.6","941.4","1339.3","743.7","581.7","140.2","33.2","3.1","3835.0"
"2027","1994","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","1995","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","1996","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","2000","7","Maharashtra","Mumbai City","1.4","1.7","0.4","2.9","27.0","1096.0","1567.0","1003.2","623.8","131.2","30.7","7.1","4492.4"
"2027","2001","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","2002","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","2003","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0"
"2027","2004","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","49.5","281.9","812.3","862.6","172.7","45.6","2.5","0.0","2227.1"
"2027","2005","7","Maharashtra","Mumbai City","0.5","0.0","0.1","0.0","0.2","561.8","1049.8","462.3","668.6","26.3","0.0","0.0","2769.6"
"2027","2006","7","Maharashtra","Mumbai City","0.0","0.0","10.2","0.0","86.5","456.2","999.5","765.1","259.6","222.9","6.2","0.0","2806.2"
"2027","2007","7","Maharashtra","Mumbai City","0.0","2.3","0.0","0.0","0.4","776.6","650.9","646.2","428.7","0.0","3.9","0.0","2509.0"
"2027","2008","7","Maharashtra","Mumbai City","0.0","0.0","0.1","0.0","0.5","768.0","910.2","498.8","338.0","15.4","1.6","0.2","2532.8"
"2027","2009","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","1.3","241.0","956.8","247.4","420.8","190.8","0.0","0.0","2058.1"
"2027","2012","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","176.9","392.5","520.2","343.3","127.1","0.0","0.0","1560.0"
"2027","2013","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","954.7","874.5","234.8","306.3","66.2","6.4","0.5","2443.4"
"2027","2014","7","Maharashtra","Mumbai City","0.9","7.8","0.0","0.0","0.0","55.2","1355.4","432.4","291.7","46.2","4.2","30.0","2223.8"
"2027","2015","7","Maharashtra","Mumbai City","0.0","0.0","13.6","1.4","2.4","866.3","280.2","188.3","270.0","73.3","1.5","0.0","1697.0"
"2027","2016","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","3.7","531.3","753.9","488.4","733.4","67.4","0.0","0.0","2578.1"
"2027","2017","7","Maharashtra","Mumbai City","0.0","0.0","0.0","0.0","0.0","559.0","523.6","651.8","519.0","96.0","0.0","104.8","2454.2"
"2059","2016","7","Maharashtra","Palghar","0.0","0.0","6.5","0.0","0.7","383.7","1155.8","978.4","534.1","73.8","0.0","0.0","3133.0"
"2059","2017","7","Maharashtra","Palghar","0.0","0.0","0.0","0.0","0.8","715.7","1238.7","698.1","371.5","120.3","0.0","60.8","3205.9"
