"Dist Code","Year","State Code","State Name","Dist Name","RICE YIELD (Kg per ha)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM YIELD (Kg per ha)","PEARL MILLET YIELD (Kg per ha)","MAIZE YIELD (Kg per ha)","FINGER MILLET YIELD (Kg per ha)","BARLEY YIELD (Kg per ha)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT YIELD (Kg per ha)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER YIELD (Kg per ha)","CASTOR YIELD (Kg per ha)","LINSEED YIELD (Kg per ha)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN YIELD (Kg per ha)","OILSEEDS YIELD (Kg per ha)","SUGARCANE YIELD (Kg per ha)","COTTON YIELD (Kg per ha)"
"103","2009","7","Maharashtra","Pune","818.0","1540.0","1054.0","738.0","745.0","736.0","2532.0","666.0","0.0","787.0","624.0","469.0","1049.0","205.0","500.0","279.0","200.0","0.0","573.0","1415.0","924.0","9531.0","0.0"
"103","2010","7","Maharashtra","Pune","1181.0","1932.0","949.0","737.0","741.0","885.0","2786.0","914.0","0.0","949.0","610.0","576.0","1352.0","224.0","0.0","386.0","200.0","0.0","587.0","1983.0","1174.0","9940.0","1000.0"
"103","2011","7","Maharashtra","Pune","1381.0","1909.0","1004.0","582.0","595.0","803.0","3202.0","1159.0","0.0","932.0","528.0","478.0","1145.0","289.0","0.0","250.0","0.0","0.0","590.0","2108.0","1127.0","10129.0","0.0"
"103","2012","7","Maharashtra","Pune","1368.0","1770.0","855.0","491.0","499.0","464.0","2619.0","1104.0","0.0","713.0","171.0","388.0","971.0","206.0","0.0","50.0","0.0","0.0","410.0","1933.0","955.0","10086.0","0.0"
"103","2013","7","Maharashtra","Pune","1866.0","2020.0","844.0","631.0","634.0","835.0","2881.0","1283.0","0.0","814.0","571.0","145.0","967.0","308.0","0.0","0.0","0.0","0.0","563.0","3884.0","1400.0","11788.0","0.0"
"103","2014","7","Maharashtra","Pune","1658.0","1508.0","486.0","491.0","491.0","835.0","3706.0","1091.0","0.0","865.0","233.0","421.0","1107.0","0.0","0.0","750.0","0.0","0.0","556.0","1648.0","1117.0","10825.0","0.0"
"103","2015","7","Maharashtra","Pune","1965.0","2090.0","714.0","448.0","449.0","710.0","2374.0","844.0","0.0","856.0","462.0","202.0","1520.0","96.0","0.0","0.0","200.0","0.0","174.0","2919.0","1966.0","10376.0","0.0"
"103","2016","7","Maharashtra","Pune","2157.0","2398.0","222.0","351.0","351.0","730.0","6042.0","829.0","-1.0","1075.0","873.0","361.0","1294.0","259.0","-1.0","-1.0","-1.0","-1.0","872.0","2128.0","-1.0","9458.0","-1.0"
"103","2017","7","Maharashtra","Pune","2385.0","2448.0","941.0","731.0","733.0","722.0","3098.0","815.0","-1.0","1137.0","650.0","321.0","1065.0","314.0","400.0","-1.0","100.0","-1.0","541.0","2022.0","-1.0","11729.0","-1.0"
"104","1990","7","Maharashtra","Satara","1722.0","1264.0","1530.0","838.0","1095.0","369.0","1474.0","1273.0","0.0","515.0","416.0","430.0","1331.0","500.0","0.0","383.0","0.0","0.0","533.0","963.0","1099.0","8721.0","300.0"
"104","1991","7","Maharashtra","Satara","1899.0","1613.0","1476.0","721.0","1006.0","402.0","1184.0","1037.0","0.0","518.0","456.0","294.0","1166.0","1000.0","0.0","500.0","0.0","0.0","484.0","700.0","1001.0","8251.0","390.0"
"104","1992","7","Maharashtra","Satara","1549.0","1147.0","1672.0","588.0","987.0","446.0","1311.0","1181.0","0.0","402.0","787.0","491.0","1293.0","1000.0","250.0","391.0","0.0","0.0","541.0","976.0","1131.0","8334.0","338.0"
"104","1993","7","Maharashtra","Satara","1961.0","1669.0","1471.0","764.0","1009.0","407.0","1526.0","944.0","0.0","676.0","650.0","479.0","1363.0","0.0","333.0","717.0","0.0","0.0","600.0","1094.0","1265.0","8759.0","340.0"
"104","1994","7","Maharashtra","Satara","1683.0","1635.0","1101.0","699.0","839.0","614.0","1247.0","1267.0","0.0","667.0","541.0","434.0","939.0","0.0","400.0","340.0","0.0","0.0","480.0","848.0","842.0","9231.0","355.0"
"104","1995","7","Maharashtra","Satara","1553.0","1573.0","1843.0","714.0","1057.0","467.0","1649.0","1600.0","0.0","601.0","453.0","381.0","1507.0","0.0","0.0","545.0","0.0","0.0","650.0","1427.0","1360.0","9590.0","313.0"
"104","1996","7","Maharashtra","Satara","2317.0","1822.0","1750.0","847.0","1130.0","693.0","1385.0","1247.0","0.0","631.0","519.0","471.0","1720.0","0.0","0.0","509.0","0.0","1000.0","619.0","1510.0","1537.0","9188.0","281.0"
"104","1997","7","Maharashtra","Satara","1563.0","1464.0","1436.0","604.0","890.0","450.0","1491.0","963.0","0.0","500.0","246.0","413.0","1374.0","0.0","0.0","250.0","0.0","1000.0","650.0","1398.0","1362.0","10206.0","398.0"
"104","1998","7","Maharashtra","Satara","2414.0","1763.0","1843.0","1018.0","1291.0","776.0","1814.0","1533.0","0.0","668.0","382.0","462.0","1490.0","200.0","250.0","527.0","0.0","400.0","433.0","1561.0","1350.0","9844.0","294.0"
"104","1999","7","Maharashtra","Satara","1616.0","1852.0","1860.0","916.0","1221.0","926.0","1526.0","1189.0","0.0","700.0","403.0","452.0","1436.0","250.0","250.0","891.0","1000.0","250.0","452.0","1940.0","1397.0","10573.0","396.0"
"104","2000","7","Maharashtra","Satara","1169.0","1568.0","1756.0","510.0","905.0","585.0","992.0","1086.0","0.0","509.0","437.0","415.0","1285.0","500.0","0.0","525.0","0.0","250.0","517.0","2471.0","1360.0","9149.0","321.0"
"104","2001","7","Maharashtra","Satara","1731.0","1818.0","1528.0","642.0","909.0","469.0","1984.0","1367.0","0.0","614.0","323.0","455.0","1463.0","250.0","500.0","390.0","0.0","0.0","500.0","1907.0","1397.0","9462.0","165.0"
"104","2002","7","Maharashtra","Satara","1568.0","1380.0","1615.0","434.0","830.0","407.0","2083.0","1079.0","0.0","300.0","388.0","513.0","1276.0","250.0","500.0","205.0","0.0","0.0","407.0","1974.0","1293.0","9305.0","194.0"
"104","2003","7","Maharashtra","Satara","1661.0","1445.0","1427.0","619.0","998.0","262.0","1952.0","1782.0","0.0","573.0","289.0","348.0","1503.0","250.0","250.0","118.0","-1.0","0.0","222.0","1649.0","1438.0","6729.0","250.0"
"104","2004","7","Maharashtra","Satara","1653.0","1793.0","1726.0","862.0","1119.0","850.0","1830.0","824.0","0.0","835.0","433.0","526.0","1458.0","200.0","167.0","619.0","0.0","0.0","548.0","1837.0","1461.0","8083.0","167.0"
"104","2005","7","Maharashtra","Satara","1683.0","1875.0","831.0","719.0","751.0","324.0","1467.0","548.0","0.0","688.0","348.0","343.0","900.0","250.0","160.0","167.0","0.0","500.0","545.0","1236.0","958.0","8879.0","155.0"
"104","2006","7","Maharashtra","Satara","2073.0","1812.0","634.0","804.0","754.0","291.0","1625.0","716.0","0.0","623.0","508.0","274.0","836.0","400.0","183.0","500.0","0.0","1000.0","500.0","1084.0","874.0","8368.0","188.0"
"104","2007","7","Maharashtra","Satara","2065.0","2171.0","1678.0","1027.0","1248.0","577.0","1734.0","649.0","0.0","669.0","462.0","510.0","1437.0","667.0","0.0","253.0","0.0","1000.0","737.0","1765.0","1476.0","8447.0","575.0"
"104","2008","7","Maharashtra","Satara","2199.0","1719.0","1829.0","795.0","1019.0","516.0","2033.0","446.0","0.0","729.0","444.0","423.0","1489.0","1000.0","250.0","455.0","0.0","0.0","727.0","2154.0","1680.0","8393.0","186.0"
"104","2009","7","Maharashtra","Satara","1520.0","1643.0","1508.0","897.0","1055.0","484.0","2504.0","792.0","0.0","603.0","1010.0","411.0","1351.0","350.0","260.0","477.0","0.0","200.0","460.0","2002.0","1532.0","8945.0","119.0"
"104","2010","7","Maharashtra","Satara","1619.0","1979.0","1706.0","786.0","1016.0","783.0","1984.0","1086.0","0.0","813.0","347.0","536.0","1634.0","250.0","0.0","441.0","0.0","300.0","460.0","1631.0","1563.0","9410.0","144.0"
"104","2011","7","Maharashtra","Satara","1644.0","1853.0","1793.0","620.0","862.0","638.0","2033.0","1073.0","0.0","664.0","274.0","470.0","1474.0","300.0","0.0","391.0","0.0","200.0","486.0","1626.0","1503.0","9862.0","290.0"
"104","2012","7","Maharashtra","Satara","1373.0","1673.0","1736.0","572.0","814.0","460.0","1581.0","876.0","0.0","556.0","147.0","361.0","1324.0","200.0","0.0","400.0","200.0","0.0","383.0","1787.0","1486.0","9327.0","600.0"
"104","2013","7","Maharashtra","Satara","1500.0","1840.0","1778.0","813.0","984.0","517.0","2642.0","1150.0","0.0","798.0","500.0","511.0","1649.0","0.0","0.0","1000.0","333.0","0.0","583.0","2046.0","1884.0","10059.0","450.0"
"104","2014","7","Maharashtra","Satara","1790.0","1603.0","1534.0","873.0","964.0","402.0","1964.0","1015.0","0.0","760.0","308.0","486.0","1639.0","0.0","0.0","2000.0","0.0","0.0","462.0","1704.0","1640.0","9896.0","200.0"
"104","2015","7","Maharashtra","Satara","1512.0","1650.0","1230.0","790.0","857.0","363.0","2016.0","1059.0","0.0","778.0","100.0","463.0","1443.0","100.0","0.0","400.0","333.0","0.0","300.0","1607.0","1516.0","9664.0","100.0"
"104","2016","7","Maharashtra","Satara","1747.0","2000.0","1037.0","727.0","771.0","732.0","2189.0","978.0","-1.0","800.0","377.0","501.0","1379.0","250.0","200.0","1000.0","300.0","-1.0","653.0","1813.0","-1.0","12438.0","360.0"
"104","2017","7","Maharashtra","Satara","1812.0","2019.0","1373.0","912.0","981.0","506.0","2886.0","1133.0","-1.0","932.0","176.0","938.0","1446.0","300.0","400.0","1000.0","208.0","-1.0","523.0","1844.0","-1.0","9900.0","212.0"
"105","1990","7","Maharashtra","Sangli","1599.0","1124.0","1362.0","449.0","952.0","234.0","1547.0","1250.0","0.0","502.0","419.0","435.0","1109.0","333.0","0.0","555.0","0.0","0.0","600.0","1448.0","1070.0","9206.0","295.0"
"105","1991","7","Maharashtra","Sangli","1861.0","1317.0","1011.0","418.0","727.0","297.0","1585.0","1143.0","0.0","562.0","407.0","180.0","634.0","500.0","0.0","468.0","0.0","1000.0","509.0","1189.0","767.0","8739.0","295.0"
"105","1992","7","Maharashtra","Sangli","2119.0","1309.0","1331.0","448.0","876.0","416.0","1471.0","1333.0","0.0","466.0","783.0","458.0","1007.0","375.0","385.0","253.0","0.0","0.0","561.0","1756.0","1163.0","8281.0","262.0"
"105","1993","7","Maharashtra","Sangli","2087.0","1493.0","1285.0","607.0","914.0","411.0","1695.0","1000.0","0.0","778.0","652.0","457.0","1050.0","1000.0","333.0","776.0","0.0","0.0","648.0","1590.0","1262.0","9077.0","262.0"
"105","1994","7","Maharashtra","Sangli","1186.0","1633.0","1421.0","313.0","816.0","438.0","1328.0","1667.0","0.0","699.0","535.0","431.0","1093.0","0.0","200.0","390.0","0.0","0.0","483.0","1507.0","1153.0","9709.0","286.0"
"105","1995","7","Maharashtra","Sangli","2397.0","1417.0","1470.0","620.0","994.0","291.0","1780.0","1500.0","0.0","796.0","450.0","401.0","1104.0","500.0","0.0","345.0","0.0","1000.0","627.0","1989.0","1387.0","9028.0","169.0"
"105","1996","7","Maharashtra","Sangli","2291.0","1481.0","1841.0","646.0","1192.0","466.0","1493.0","1571.0","0.0","848.0","520.0","414.0","1392.0","1000.0","0.0","387.0","0.0","1000.0","611.0","2231.0","1635.0","9709.0","289.0"
"105","1997","7","Maharashtra","Sangli","2058.0","1274.0","1159.0","588.0","865.0","518.0","1495.0","1000.0","0.0","575.0","250.0","341.0","976.0","500.0","0.0","667.0","0.0","1000.0","524.0","1206.0","1200.0","9319.0","400.0"
"105","1998","7","Maharashtra","Sangli","3160.0","1486.0","1779.0","560.0","1129.0","531.0","1789.0","1500.0","0.0","814.0","384.0","499.0","1378.0","375.0","250.0","529.0","0.0","0.0","447.0","1763.0","1416.0","10066.0","290.0"
"105","1999","7","Maharashtra","Sangli","2637.0","1861.0","1260.0","801.0","1010.0","550.0","1598.0","1500.0","0.0","817.0","410.0","414.0","1000.0","222.0","333.0","679.0","0.0","0.0","444.0","2257.0","1514.0","10760.0","394.0"
"105","2000","7","Maharashtra","Sangli","2172.0","1700.0","1282.0","530.0","876.0","424.0","1058.0","1333.0","0.0","770.0","433.0","425.0","1080.0","222.0","250.0","456.0","0.0","0.0","500.0","2639.0","1703.0","9612.0","308.0"
"105","2001","7","Maharashtra","Sangli","2667.0","1730.0","469.0","646.0","573.0","179.0","1871.0","1556.0","0.0","740.0","320.0","272.0","847.0","500.0","500.0","387.0","0.0","0.0","563.0","1541.0","1169.0","9961.0","165.0"
"105","2002","7","Maharashtra","Sangli","1535.0","1272.0","555.0","376.0","460.0","148.0","1453.0","1400.0","0.0","555.0","383.0","82.0","713.0","0.0","500.0","208.0","0.0","0.0","443.0","1674.0","1214.0","8873.0","187.0"
"105","2003","7","Maharashtra","Sangli","2532.0","1611.0","305.0","221.0","242.0","36.0","2333.0","1750.0","0.0","600.0","293.0","59.0","710.0","1000.0","367.0","118.0","-1.0","0.0","184.0","1963.0","1441.0","7964.0","250.0"
"105","2004","7","Maharashtra","Sangli","2497.0","1707.0","1817.0","531.0","1076.0","480.0","2015.0","1250.0","0.0","628.0","439.0","418.0","772.0","333.0","167.0","619.0","0.0","0.0","555.0","1817.0","1408.0","8391.0","23.0"
"105","2005","7","Maharashtra","Sangli","2182.0","1604.0","869.0","486.0","673.0","371.0","2357.0","1250.0","0.0","690.0","346.0","551.0","671.0","333.0","350.0","182.0","0.0","0.0","543.0","1354.0","1053.0","8142.0","152.0"
"105","2006","7","Maharashtra","Sangli","1597.0","1611.0","758.0","587.0","664.0","378.0","1221.0","1000.0","0.0","645.0","511.0","624.0","572.0","200.0","500.0","478.0","250.0","0.0","500.0","1479.0","1054.0","9313.0","200.0"
"105","2007","7","Maharashtra","Sangli","2332.0","1960.0","831.0","651.0","728.0","397.0","2397.0","1300.0","0.0","923.0","469.0","566.0","999.0","250.0","400.0","238.0","0.0","0.0","719.0","2150.0","1566.0","10124.0","563.0"
"105","2008","7","Maharashtra","Sangli","2070.0","1841.0","649.0","583.0","596.0","72.0","2294.0","1000.0","0.0","644.0","436.0","321.0","712.0","1000.0","260.0","485.0","0.0","0.0","610.0","2153.0","1599.0","9092.0","180.0"
"105","2009","7","Maharashtra","Sangli","1875.0","1676.0","851.0","600.0","682.0","337.0","2334.0","1400.0","0.0","830.0","1010.0","377.0","1079.0","400.0","257.0","479.0","0.0","0.0","506.0","1515.0","1213.0","8575.0","120.0"
"105","2010","7","Maharashtra","Sangli","2667.0","1856.0","1247.0","570.0","790.0","834.0","3075.0","1538.0","0.0","926.0","348.0","691.0","1286.0","267.0","0.0","440.0","0.0","0.0","546.0","2087.0","1615.0","10290.0","199.0"
"105","2011","7","Maharashtra","Sangli","1862.0","1702.0","751.0","236.0","367.0","243.0","2048.0","1400.0","0.0","767.0","273.0","305.0","911.0","300.0","0.0","396.0","0.0","0.0","485.0","1671.0","1377.0","10161.0","293.0"
"105","2012","7","Maharashtra","Sangli","1928.0","1815.0","476.0","236.0","291.0","217.0","1867.0","0.0","0.0","601.0","148.0","225.0","778.0","300.0","0.0","100.0","250.0","0.0","400.0","1597.0","1299.0","11641.0","569.0"
"105","2013","7","Maharashtra","Sangli","1759.0","1966.0","862.0","572.0","636.0","298.0","2390.0","0.0","0.0","745.0","524.0","599.0","1119.0","200.0","0.0","534.0","333.0","0.0","514.0","2070.0","1508.0","11928.0","400.0"
"105","2014","7","Maharashtra","Sangli","2026.0","2182.0","1067.0","673.0","757.0","763.0","3828.0","0.0","0.0","978.0","290.0","549.0","1035.0","0.0","0.0","1294.0","500.0","0.0","524.0","1303.0","1141.0","10882.0","179.0"
"105","2015","7","Maharashtra","Sangli","1920.0","1688.0","469.0","413.0","432.0","239.0","1923.0","0.0","0.0","628.0","113.0","232.0","748.0","0.0","0.0","337.0","333.0","0.0","140.0","1544.0","1219.0","9628.0","90.0"
"105","2016","7","Maharashtra","Sangli","2554.0","2484.0","1003.0","515.0","665.0","713.0","3058.0","-1.0","-1.0","834.0","377.0","649.0","1282.0","250.0","-1.0","750.0","-1.0","600.0","442.0","2216.0","-1.0","10793.0","540.0"
"105","2017","7","Maharashtra","Sangli","2312.0","1984.0","835.0","623.0","682.0","148.0","2419.0","-1.0","-1.0","915.0","297.0","210.0","1204.0","909.0","714.0","600.0","370.0","-1.0","584.0","1666.0","-1.0","10660.0","142.0"
"106","1990","7","Maharashtra","Solapur","875.0","1067.0","846.0","534.0","537.0","383.0","1176.0","0.0","1000.0","496.0","244.0","340.0","1643.0","300.0","0.0","349.0","0.0","214.0","646.0","0.0","827.0","8533.0","179.0"
"106","1991","7","Maharashtra","Solapur","756.0","884.0","630.0","313.0","315.0","375.0","1345.0","0.0","1000.0","365.0","163.0","214.0","740.0","231.0","0.0","398.0","0.0","87.0","429.0","750.0","457.0","6948.0","169.0"
"106","1992","7","Maharashtra","Solapur","1000.0","988.0","1000.0","425.0","429.0","293.0","1164.0","0.0","0.0","352.0","150.0","333.0","994.0","455.0","0.0","301.0","0.0","167.0","500.0","1000.0","505.0","6840.0","297.0"
"106","1993","7","Maharashtra","Solapur","900.0","1312.0","1238.0","577.0","581.0","607.0","1750.0","0.0","0.0","606.0","289.0","436.0","1335.0","300.0","0.0","456.0","0.0","250.0","492.0","1286.0","601.0","7962.0","230.0"
"106","1994","7","Maharashtra","Solapur","778.0","1230.0","862.0","327.0","329.0","394.0","1343.0","0.0","0.0","489.0","207.0","413.0","1233.0","286.0","0.0","399.0","0.0","167.0","503.0","556.0","584.0","8516.0","269.0"
"106","1995","7","Maharashtra","Solapur","1050.0","1403.0","1391.0","651.0","653.0","424.0","1524.0","1000.0","0.0","528.0","248.0","398.0","800.0","286.0","0.0","536.0","0.0","286.0","642.0","714.0","623.0","8590.0","276.0"
"106","1996","7","Maharashtra","Solapur","1348.0","1357.0","895.0","632.0","633.0","474.0","1299.0","0.0","0.0","667.0","468.0","474.0","1304.0","250.0","0.0","621.0","0.0","286.0","667.0","2333.0","767.0","9010.0","278.0"
"106","1997","7","Maharashtra","Solapur","1091.0","800.0","1000.0","216.0","217.0","513.0","1497.0","0.0","0.0","353.0","109.0","260.0","712.0","143.0","0.0","181.0","0.0","125.0","387.0","813.0","370.0","7999.0","284.0"
"106","1998","7","Maharashtra","Solapur","1138.0","1200.0","692.0","467.0","467.0","505.0","1748.0","0.0","1000.0","566.0","305.0","428.0","1760.0","308.0","0.0","489.0","0.0","333.0","464.0","1250.0","807.0","8769.0","237.0"
"106","1999","7","Maharashtra","Solapur","1313.0","1181.0","619.0","506.0","506.0","337.0","1493.0","0.0","1000.0","669.0","298.0","361.0","1318.0","222.0","0.0","537.0","1000.0","300.0","454.0","1400.0","684.0","9452.0","298.0"
"106","2000","7","Maharashtra","Solapur","1133.0","1100.0","762.0","448.0","449.0","415.0","904.0","0.0","0.0","564.0","387.0","407.0","936.0","222.0","0.0","317.0","333.0","273.0","494.0","1667.0","563.0","9200.0","292.0"
"106","2001","7","Maharashtra","Solapur","1333.0","1168.0","714.0","440.0","440.0","458.0","1190.0","0.0","0.0","554.0","209.0","217.0","1062.0","333.0","333.0","346.0","0.0","200.0","480.0","1250.0","510.0","7581.0","150.0"
"106","2002","7","Maharashtra","Solapur","600.0","1277.0","545.0","335.0","336.0","378.0","1749.0","0.0","0.0","433.0","346.0","294.0","678.0","333.0","500.0","274.0","250.0","167.0","444.0","714.0","420.0","7184.0","291.0"
"106","2003","7","Maharashtra","Solapur","500.0","432.0","250.0","47.0","47.0","381.0","331.0","0.0","0.0","182.0","91.0","377.0","429.0","1000.0","0.0","83.0","-1.0","333.0","130.0","1167.0","152.0","5826.0","236.0"
"106","2004","7","Maharashtra","Solapur","250.0","1122.0","750.0","441.0","441.0","573.0","1388.0","0.0","0.0","490.0","348.0","437.0","909.0","250.0","0.0","520.0","0.0","250.0","548.0","2238.0","644.0","7314.0","340.0"
"106","2005","7","Maharashtra","Solapur","250.0","1175.0","750.0","511.0","511.0","453.0","1678.0","0.0","0.0","761.0","312.0","629.0","991.0","226.0","0.0","384.0","0.0","250.0","531.0","727.0","587.0","8288.0","275.0"
"106","2006","7","Maharashtra","Solapur","250.0","1238.0","500.0","481.0","481.0","280.0","1481.0","0.0","0.0","609.0","512.0","312.0","932.0","333.0","0.0","427.0","300.0","200.0","510.0","1571.0","605.0","8512.0","289.0"
"106","2007","7","Maharashtra","Solapur","1100.0","1471.0","800.0","569.0","569.0","423.0","1654.0","0.0","0.0","769.0","432.0","709.0","998.0","333.0","0.0","467.0","300.0","250.0","671.0","1393.0","731.0","7927.0","464.0"
"106","2008","7","Maharashtra","Solapur","1000.0","1339.0","1000.0","591.0","591.0","444.0","2109.0","0.0","0.0","732.0","391.0","552.0","1395.0","1000.0","0.0","671.0","0.0","333.0","598.0","920.0","778.0","8472.0","300.0"
"106","2009","7","Maharashtra","Solapur","100.0","1318.0","400.0","609.0","609.0","364.0","2625.0","0.0","0.0","781.0","299.0","290.0","1258.0","100.0","0.0","643.0","0.0","225.0","467.0","872.0","687.0","9257.0","286.0"
"106","2010","7","Maharashtra","Solapur","329.0","1400.0","400.0","593.0","593.0","522.0","2186.0","0.0","0.0","664.0","373.0","574.0","1081.0","225.0","0.0","641.0","1000.0","275.0","524.0","1230.0","692.0","9810.0","494.0"
"106","2011","7","Maharashtra","Solapur","286.0","1191.0","700.0","400.0","400.0","394.0","2060.0","0.0","0.0","661.0","374.0","662.0","1015.0","300.0","0.0","288.0","300.0","200.0","486.0","2400.0","875.0","9190.0","456.0"
"106","2012","7","Maharashtra","Solapur","225.0","757.0","225.0","276.0","276.0","381.0","1577.0","0.0","0.0","418.0","336.0","451.0","1083.0","200.0","0.0","489.0","0.0","100.0","431.0","2087.0","863.0","6738.0","560.0"
"106","2013","7","Maharashtra","Solapur","250.0","1003.0","400.0","538.0","538.0","349.0","2210.0","0.0","0.0","556.0","489.0","614.0","1180.0","333.0","0.0","467.0","0.0","500.0","735.0","1800.0","1168.0","8555.0","260.0"
"106","2014","7","Maharashtra","Solapur","250.0","1294.0","333.0","569.0","568.0","400.0","2612.0","0.0","0.0","749.0","479.0","520.0","1190.0","500.0","0.0","905.0","0.0","0.0","585.0","1175.0","789.0","9757.0","367.0"
"106","2015","7","Maharashtra","Solapur","0.0","697.0","0.0","175.0","175.0","230.0","1353.0","0.0","0.0","295.0","165.0","209.0","829.0","364.0","0.0","250.0","333.0","100.0","230.0","169.0","267.0","5988.0","144.0"
"106","2016","7","Maharashtra","Solapur","215.0","1339.0","400.0","549.0","549.0","349.0","1657.0","500.0","-1.0","674.0","561.0","540.0","1108.0","273.0","133.0","576.0","267.0","667.0","353.0","367.0","-1.0","7355.0","274.0"
"106","2017","7","Maharashtra","Solapur","117.0","1191.0","-1.0","563.0","563.0","341.0","2059.0","-1.0","-1.0","675.0","628.0","192.0","1077.0","351.0","200.0","500.0","200.0","350.0","517.0","1148.0","-1.0","10416.0","240.0"
"107","1990","7","Maharashtra","Kolhapur","2515.0","1370.0","2404.0","1346.0","2294.0","250.0","1727.0","1297.0","0.0","602.0","412.0","457.0","1639.0","0.0","0.0","0.0","0.0","0.0","0.0","944.0","1453.0","8950.0","200.0"
"107","1991","7","Maharashtra","Kolhapur","2483.0","1620.0","1538.0","1000.0","1475.0","250.0","1587.0","1373.0","0.0","673.0","439.0","214.0","1388.0","0.0","0.0","0.0","0.0","0.0","0.0","1471.0","1335.0","9330.0","200.0"
"107","1992","7","Maharashtra","Kolhapur","2616.0","1935.0","2602.0","1222.0","2344.0","1000.0","1660.0","1313.0","0.0","904.0","792.0","432.0","2156.0","0.0","0.0","0.0","0.0","0.0","1000.0","2048.0","2072.0","8130.0","200.0"
"107","1993","7","Maharashtra","Kolhapur","2403.0","1886.0","2052.0","1216.0","1860.0","1000.0","1833.0","1310.0","0.0","735.0","652.0","538.0","2017.0","0.0","0.0","0.0","0.0","0.0","1000.0","2219.0","2048.0","8493.0","200.0"
"107","1994","7","Maharashtra","Kolhapur","2317.0","2074.0","1816.0","1010.0","1577.0","1000.0","2136.0","1805.0","0.0","779.0","526.0","453.0","1624.0","0.0","0.0","0.0","0.0","0.0","1000.0","1116.0","1383.0","8919.0","150.0"
"107","1995","7","Maharashtra","Kolhapur","2234.0","1938.0","2591.0","1068.0","1983.0","1000.0","1921.0","1477.0","0.0","835.0","459.0","451.0","2252.0","333.0","0.0","0.0","0.0","0.0","1000.0","1470.0","1892.0","8062.0","150.0"
"107","1996","7","Maharashtra","Kolhapur","2708.0","2132.0","2251.0","1374.0","1943.0","1000.0","1628.0","1617.0","0.0","641.0","515.0","495.0","2253.0","286.0","0.0","0.0","0.0","0.0","1000.0","2041.0","2125.0","7752.0","250.0"
"107","1997","7","Maharashtra","Kolhapur","2297.0","1597.0","1444.0","1913.0","1626.0","333.0","1500.0","983.0","0.0","688.0","259.0","394.0","1670.0","130.0","0.0","333.0","0.0","143.0","1000.0","1011.0","1478.0","7879.0","300.0"
"107","1998","7","Maharashtra","Kolhapur","2726.0","1836.0","2092.0","1140.0","1670.0","1000.0","1709.0","1512.0","0.0","690.0","371.0","468.0","1958.0","0.0","0.0","0.0","0.0","0.0","1000.0","2095.0","1998.0","9536.0","200.0"
"107","1999","7","Maharashtra","Kolhapur","2537.0","2000.0","1855.0","1175.0","1500.0","1000.0","1574.0","1628.0","0.0","762.0","400.0","535.0","1480.0","0.0","0.0","0.0","333.0","0.0","1000.0","2387.0","1897.0","9911.0","200.0"
"107","2000","7","Maharashtra","Kolhapur","2190.0","1786.0","1581.0","1313.0","1452.0","0.0","1293.0","1399.0","0.0","680.0","450.0","403.0","1556.0","0.0","0.0","0.0","0.0","0.0","667.0","1938.0","1710.0","9095.0","200.0"
"107","2001","7","Maharashtra","Kolhapur","2733.0","1953.0","2066.0","1357.0","1702.0","0.0","2136.0","1911.0","0.0","626.0","333.0","409.0","1988.0","0.0","0.0","0.0","0.0","0.0","1333.0","1751.0","1847.0","9025.0","200.0"
"107","2002","7","Maharashtra","Kolhapur","2212.0","1788.0","1824.0","1592.0","1704.0","0.0","1782.0","1409.0","0.0","777.0","385.0","356.0","1626.0","0.0","0.0","0.0","0.0","0.0","750.0","1938.0","1745.0","8558.0","200.0"
"107","2003","7","Maharashtra","Kolhapur","2323.0","2023.0","1610.0","1385.0","1481.0","0.0","1975.0","1576.0","0.0","786.0","286.0","364.0","1744.0","0.0","0.0","0.0","-1.0","0.0","833.0","1962.0","1818.0","5660.0","200.0"
"107","2004","7","Maharashtra","Kolhapur","2532.0","2109.0","2150.0","1525.0","1778.0","0.0","2631.0","1277.0","0.0","879.0","438.0","514.0","1691.0","0.0","0.0","0.0","0.0","0.0","1250.0","1552.0","1596.0","8591.0","0.0"
"107","2005","7","Maharashtra","Kolhapur","2275.0","2030.0","1188.0","1317.0","1265.0","0.0","1977.0","1331.0","0.0","772.0","355.0","438.0","1270.0","250.0","0.0","0.0","0.0","0.0","1200.0","957.0","1100.0","7650.0","200.0"
"107","2006","7","Maharashtra","Kolhapur","2594.0","2086.0","1077.0","1412.0","1267.0","0.0","1762.0","1318.0","0.0","753.0","500.0","510.0","1065.0","1000.0","0.0","0.0","200.0","0.0","1091.0","1432.0","1227.0","8065.0","300.0"
"107","2007","7","Maharashtra","Kolhapur","3005.0","2390.0","1823.0","1614.0","1697.0","0.0","2658.0","1494.0","0.0","939.0","464.0","584.0","1666.0","1000.0","0.0","0.0","300.0","0.0","1036.0","2199.0","1896.0","8554.0","200.0"
